1,"Малмыжскии краеведческий музей НАРОДНыЕ ЗДСЕД АТЕли Малмыжского рлйонного СЧДА КАширских 0 , Б Арянов А , 8 срЕДиН& _ судья ЗлболотсКих 0 8."
1,"Родители нечаянно задушили малыша во сне😭

😰В министерстве здравоохранения региона сообщили о несчастном случае, произошедшем в январе этого года: младенец погиб во время совместного сна с родителями в одной кровати. В ведомстве отметили, что подобные случаи непреднамеренного удушения малыша фиксируются в Кировской области ежегодно.

👶В ведомстве напомнили, что сон ребенка должен быть организован в хорошо проветренном помещении, в отдельной кроватке с твердым матрацем. Кроватка малыша должна быть свободна от вещей и игрушек. Рядом с ребенком не должно быть посторонних запахов, в частности дыма сигарет и запаха бытовой химии. Как отметили в минздраве региона, ежегодно в структуре причин младенческой смертности внешние причины занимают одно из лидирующих позиций. Это характерно для всех субъектов РФ."
0,"Займы без страховок! 
Обращаться по адресу: Кировская область, г. Малмыж, ул. Урицкого, 3 (здание Сбербанка, 2 этаж), тел. 8-961-566-95-64. Режим работы: 8.30-17.00, обеденный перерыв - 13.00-13.30, выходной - суббота-воскресенье. 
Ставка 0,5% в день (182,5% годовых) применяется при условии оформления займа ""Пенсионный"" сроком от 7 до 30 дней, сумма от 1000 до 30000 руб. Требуемые документы: паспорт, СНИЛС, пенсионное удостоверение или справка ПФР установленного образца. 
Услугу предоставляет ООО МКК ""Капиталина"" ИНН 1656117090 ОГРН12116000001821, рег. номер записи в государственном реестре МФО-2103392009665 от 23.03.2021г. https://capitalina.ru"
0,8032 005 8< БЕз страховок 0 09 00 0 Капитаина 0 0 ) 5% 0 @ 0 ? @? 0? *6 денu 0 займы 0 0? 0 00 08 6 0!
1,"❓Сколько стоит развестись и пожениться в 2022 году?

✔️Сумма госпошлины за развод 2022 году через суд не измениться. Заплатить за расторжение брака через суд придется каждому супругу по 650 руб.

Если ответчик признан недееспособным, пропавшим или отбывает срок за уголовное преступление, то размер госпошлины составляет 350 рублей.

Кто-то слышал миф о том, что разводиться станет дорого, так как недавно рассматривался законопроект, согласно которому стоимость развода могла достигать 30 000 рублей. Но власти передумали. И Слава Богу!

❤️А вот ЖЕНИТЬСЯ — ДЕШЕВЛЕ! В казну придется заплатить всего 350 рублей, либо еще меньше - с 30-ти процентной скидкой на сайте Госуслуг, там цена вообще 245 рублей."
1,"Подробности жуткой истории из Оричевского района⬇️

Журналисты программы «Место происшествия» выяснили, что трагедия произошла в поселке Зенгино. 32-летний мужчина зарезал 5-летнего сына. Потом он покончил с собой. Погибший работал на местной ферме. Накануне преступления мужчина принял много алкоголя.
По факту убийства возбуждено уголовное дело."
1,Шеыи
0,"‼‼‼КУРСЫ БЬЮТИ-МАСТЕРОВ‼‼‼

💥💥💥Проводится набор в группу на обучение по двум специальностям в бьюти- сфере: мастер наращивания ресниц и мастер маникюра. 

💢У вас есть уникальная возможность получить две специальности по одной цене!
Предварительная запись в л/с или по телефону, ватсапп: 89536712503, 89127081278.
Количество мест ограничено."
1,;
0,KyiKM BAi AвTомобкль B Любом коктохккк 8-999-226-03-46
1,"#Усоседей

👫❗В Екатеринбурге эвакуировали 93 школы, из-за сообщения о минировании.

Как сообщает ТАСС, сегодня утром произошла массовая эвакуация школ Екатеринбурга из-за сообщений о минировании. На 09:00 (07:00 мск) известно об эвакуации детей и сотрудников из 93 зданий"", - говорится в сообщении. В большинстве школ, получивших сообщение о минировании, дети отправлены по домам."
1,"НАДВИГАЕТСЯ РЕТРОГРАДНЫЙ МЕРКУРИЙ 🪐

Начало: 14 января.
Конец: 4 февраля.

В 2022 году Меркурий будет ретроградным несколько раз, а именно: С 14 января по 4 февраля С 10 мая по 3 июня. С 10 сентября по 2 октября. С 29 декабря 2022 по 18 января 2023 года.

🤝Очень важно использовать благоприятное время для начала важных дел."
1,"нельзя делать  ретроградный Меркурий: значинать новые проекты тпокупать билеты на самолёт, поезд (именно в эти дни) тпокупать недвижимость транспорт =в целом делать дорогостоящие покупки эвыходить на новую работу заключать брак зновые знакомства не будут долгосрочными эподписывать документы эделать операции (если запланировано давно , то можноиесли срочно по здоровью необходимо) Чего"
1,"Пьющих родители будут наказывать штрафом✔️

❗В России стали активно штрафовать родителей, которые употребляют алкоголь при детях. Информация об этом появилась на официальном сайте ""Российская Газета"".

👉Просигнализировать о пьющих родителях может кто угодно: соседи, родственники и даже сами дети по телефону доверия.
Такие меры стали ответом на все чаще появляющиеся новости о травмах или даже смерти детей, притом, что родители находились рядом.
Зачастую несчастные случаи связаны в том числе с тем, что родители хоть и были рядом, но были в нетрезвом состоянии, — говорит член Ассоциации юристов России Мария Спиридонова, - в приоритете для родителей должно быть не праздничное веселье, а забота о детях и исполнение своих родительских обязанностей."
1,"✅В прямой линии примут участие представили министерства социального развития Кировской области и регионального отделения Пенсионного Фонда России

Ваши вопросы ждем:
📅13 января
⏱11.00-12.00
☎(8332) 67-86-62

#соцразвитие43"
1,ПрямАя Линия социАаьноЕ РАЗВИТИЕ 13 ЯНВАРЯ с 11:OO до 12:OO прямая линия по вопросам предоставления мер социальной поддержки в том числе семьям с детьми Задать свой вопрос можно по телефону горячей линии министерства социального развития области [8332] 67-86-62 #соцРАЗВИТИе 4З
1,12 января 1876 года родился Джек Лондон – один из самых известных и популярных авторов приключенческих романов.
1,#ПамятныеДатыВоеннойИсторииРоссии
1,"памятккя ДАТА воеккой истории Роgсии 12 ЯнвАря 2;6]10 нАчАло 12 января 1945 года висло В этот день советские войска начали Висло Одерскую операцию После одерской тщательной подготовки  используя подавляющее преимущество над врагом, опееАции войска Жукова и Конева нанесли удар невиданной силы   Эффект превзошел ожидания Сильная немецкая группировка в Польше была разгромлена в первые дни, a в начале февраля советская армия оказалась в 6О-70 километрах от Берлина {61691105123111111;1""111411'1101[12 Шовка историярФ"
1,"🇷🇺12 января по указу президента с 1996 года в России отмечают День работника прокуратуры (День прокуратуры). Однако в этом году праздник особенный, поскольку ведомству исполняется 300 лет. 
В 1722-м в этот день Петр Великий учредил пост Генерал-прокурора и новую службу. Создавая прокуратуру Петр I стремился «уничтожить или ослабить зло, проистекающее из беспорядков в делах, неправосудия, взяточничества и беззакония». Этим принципам и подчинена вся деятельность органов прокуратуры. 
🇷🇺Федеральный закон «О прокуратуре Российской Федерации» устанавливает, что прокуратура — это единая федеральная централизованная система органов, осуществляющих надзор за соблюдением Конституции России и исполнением законов, надзор за соблюдением прав и свобод человека и гражданина, уголовное преследование в соответствии со своими полномочиями. 
🇷🇺Сегодня прокуратура — современный правозащитный орган, идущий в ногу со временем. Работники прокуратуры — энергичные и, безусловно, глубоко патриотичные люди, которые приумножают неоценимый опыт ветеранов прокуратуры, выполняют работу, не считаясь с личным временем, являются гарантом соблюдения Закона. 
🇷🇺В День прокуратуры лица, причастные к празднику, получают поздравления от первых лиц страны, руководства, коллег и друзей. К торжеству приурочивают вручение наград, премий, повышения в должностях и званиях."
1,Зкконну 12 День РАБоТНИКА пРоКуРАТуры ЯНВАРя Российской ФеДеРАции
1,Мужик мужика видит издалека))
0,Коты пытаются сладить со снегом❄
1,ping:
1,Началось! 👽
0,"С картой World of Tanks ваш прогресс в игре пойдет еще быстрее ⚡ Мы начисляем кэшбэк до 32 золота за каждые потраченные 100 ₽ 💫

А еще дарим премиум-аккаунт на 30 дней 🔥

Оформите за пять минут — доставим на дом 👇🏻
https://vk.tinkoff.ru/wot_dc_bonus"
0,"тинькофф АО кТинькофф Банку , лицензия NP267З 0+ Получайте кэшбэк золотом World of Tanks Премиум аккаунт на ЗО дней B подарок [ KNRLTLKS тккон= IVAN PETRON"
1,Эта концовка 🤣
1,Пельмени едят пельмени
1,Дело мастера боится 😎
1,"Сегодня впервые поднялся в воздух первый, построенный «с нуля» Ту-160М. Большое и долгожданное событие для отечественной авиации!"
1,"На канале ""[club54183124|Alpha Centauri]"" было опубликовано видео: ""Карл Саган. Бледно-голубая точка""

Подписывайтесь на нас:
instagram.com/scitopus_official
t.me/scitopus

Ресурсы партнёра:
t.me/alphacentaurichannel
twitter.com/theACentauri
facebook.com/thealphacentauri.net
thealphacentauri.net"
1,"На канале ""[club192530726|Хамибин]"" было опубликовано видео: ""Диалоговая система - Дневник Разработчика Hyperbolica""

Подписывайтесь на нас:
instagram.com/scitopus_official
t.me/scitopus"
1,"На канале ""[club50021706|ИЦАЭ]"" было опубликовано видео: ""[ПОИСК ВНЕЗЕМНОЙ ЖИЗНИ] Лекция популяризатора космонавтики Виталия Егорова""

Подписывайтесь на нас:
instagram.com/scitopus_official
t.me/scitopus"
1,"На канале ""[club81642208|Light side talks]"" было опубликовано видео: ""Под лезвием #7 - Колесо урины (Under the knife на русском)""

Подписывайтесь на нас:
instagram.com/scitopus_official
t.me/scitopus"
1,Анжелика Варум 😇👍🏻💯
1,"Сегодня свой 66 день рождения отмечает Николай Носков! 
Советский и российский музыкант, певец, композитор, заслуженный артист России."
1,"Николай Грох. Мир скозь грани. Кратко о Художнике: Родился 16 мая 1935 года в Ленинграде. В 1957 году закончил Киевское училище прикладного искусства, отделение художественного текстиля. Закончил Киевский государственный художественный институт в 1965 году. Учился у Касияна, Лящука. Член Национального Союза Художников Украины с 1970 года. Заслуженный художник Украины, награжден медалью в 1982 году."
1,Kelly Pousette — иллюстратор из Британской Колумбии. Она создает поразительные инсталляции из акварельных рисунков.
1,"Рейна Ямада (Reina Yamada), утончённая художница из Японии."
1,gaa 1 imnada
1,Минута творчества
1,Удивительная пернатая неясыть! Когда ты прекрасна во всем... И даже придраться не к чему 😍
1,сТеми vereem PHGTongRAвнi=
1,Милый и любознательный малыш древесного кенгуру 😃
1,Это не мохнатая колбаска. Это гигантский слепыш 😃
1,"Необыкновенно красивая, грациозная, нарядная птица — белая цапля."
0,"Берите пример с этого пёсика👇🏻 
 
Радуйтесь сами! 
Радуйте других! 
РАДУЙТЕСЬ жизни ВСЕГДА 😃

И не забывайте также лапками делать!"
0,"🎄🎄🎄ДОРОГИЕ ДРУЗЬЯ, ПРИГЛАШАЕМ ВСЕХ К НАМ ОТМЕТИТЬ СТАРЫЙ НОВЫЙ ГОД!!!🎄🎄🎄 

Старый Новый год - это  замечательная возможность реализовать идеи, несбывшиеся в новогоднюю ночь, это отличный  повод собраться с семьей и  друзьями за праздничным столом! 

Кафе ""ВОСХОД"" в пятницу  14 января проводит ВЕЧЕР ОТДЫХА, ведущая ОЛЬГА МАШКОВЦЕВА 🎉🎉🎉
 
💥ДАВАЙТЕ ВМЕСТЕ С НАМИ ПРОВОДИМ 2021 ГОД💥 

БРОНИРОВАНИЕ: 8919-520-7319, 8999-162-9235"
0,"Tockoa Старый Новый год IяTIILK 14Явкря НАЧчАлов 1B-OО вечера ведущая Ольга Машковцева праздничная програтта 8 кафе ""BOGKO1' предварIтельноE SPOKIPOBAIIE 8919-520-7319, 8999-162-9235"
0,"📢Требуются в Малмыже📢 
1. Бухгалтер✅ 
2. Менеджер✅ 
3. Менеджер по работе с сайтом✅ 
4. Системный администратор.✅ 
👉🏻Трудоустройство по ТК , полный соц.пакет. тел. +7 912 719-07-97 с 8.00 до 17.00ч."
1,"Районный Центр культуры и досуга ПРиглАШAет BCEX 16+ 14 января Ha новогодний мюзикл для взрослых ""СКАЗКИ ШАХЕРЕзАдь"" Bac ждет встреча с жарким Дедом Морозом , обворожительной Снегурочкой_ экстравагантным султаном и другими персонажами . Яркие впечатления C вами останутся на долго!!! НАЧАЛО : 18.00 Ч. Цена билета : 1БО p."
1,Лыжные ботинки 600
1,'' '|'!'5 s@u 3<= <
1,Коньки 36 размер 400рублей. Куртка рост 122 700рублей.
1,"tt "" коск#} * скEй Tоrtdd"
1,"Надевала несколько раз. 
Платье с корсетом - 1000 руб (размер S)
Юбка -800 руб(Размер S)
Платье рубашка - 1000 руб (Размер S)"
1,"Продам дверь цена 10 тысяч, новая, не подошла по размерам. Размеры:длина-2, 5 м, ширина-86 см."
1,"Состояние хорошее, складные, музыка 990"
1,0) 0 elem
1,Продам зимние шипованные колёса 215/65 R16.  Цена 16000
1,шеuliiii WаW000
0,"Айфон 7 64
12000р"
0,No to SIm hoWo open home Press
1,Монитор 1600
1,УТем Sацiс REDMI NOTE 8T AlQUAD CAMERA 88
1,"Продаю телефон Samsung A32 на 64 гб, цвет - лаванда, новый, куплен в мае 2021, чек есть. Без сколов и дефектов.  Продаю по причине: подарили серию новее.  Зарядка, чек, коробка - имеются.  14 т.р., торг."
1,SAI1SUNG
1,"Продаю холодильник АТЛАНТ двухкамерный ,в отличном состоянии,в пользовании 5 лет,11 тыс, торг.. Анон"
1,"Продам набор для резьбы по дереву,брал за 1500,продам за 1000 руб,за 3-4 года состояние вполне отличное,ножи по прежнему острые,думаю тот,кому они будут нужны ,найдутся)🌌"
1,1ь 3 Ж DEnter Д Ж End Л Shift V 6 Ю Ins b Girl Fn Alt IV) qembird
1,Продам.
1,Веска осень 500p 448
1,"Продам системный блок,подойдёт для дома и учёбы так же можно поиграть не в очень тяжёлые игры ,характеристики на фото цена 8000р. Не анон пишите в личку,также отдам клавиатуру и мышь"
1,"Панель управления Bсе элементы панели управления Система Пouск 6 понали упробления Файл Правка Сервис Справка Панель ; правления дошашняя страница Просмотр основных сведений вашем компьютере Издание Windows Диспетчер устройств Iindows Максимальная Настройка удаленного доступа Корпорация Майкрософт (icrosoft Corp }, Zo(g Bce права защищены  Защита системы Serric= Pack1 Дополнительные раметры скiстёмы Система Оценка  Инд=кс производительности M indows Процессор AMD Athlonttmni ДKZ ZSO Procersor 3,л0 GH: Установленная память 4,Q( ГБ [03}1]: Тип системы б4-разрядная операционная система -=hе[ рный ввод Перо зеhs2 рный ввод едоступны для зтого зкрана Имя компьютера домена раметры рабочей группы Компьютер юкеПК Мзмленить параметры Полное имя ПК Описание Рабочая группа WoRkgrouP CM тaiске =ктивация  indows Центр поддержки нктивация I indows выполнена Ba1ba='3 Центр бновления   indowe Код продукта 00426-0Е|1-8992662-00006 настоящее п3070= Счетчики средства Mliicrosoft производительности Дополнительные сведения сети ' Rl Ш_ 10:09 paа 09,01,2022 Вид П=ро "
1,Планшет Huawei 11000р
1,MTS Rus Инстру Стиль Соцсети Бизнес Развлече Игры менты Жизни ния 0 Y 8 Якдеке Брaузер ОК: 'нлода
1,В хорошем состоянии 46 размер. Анон 750р
1,MODTEK REDMINOTE 8 C AlQUAD CAMERA 2020/10/27 09:31
1,Анон. Куплю лист алюминия 2-3 мм размеры 70 ×100 мм не менее
1,Кто нибудь занимается квиллингом? Найду по коментариям. Анон.
1,Продам нагреватель.2500р.89127357668.
1,9не
1,"Продаю Рио 2014г., 2 владельца, кузов в оригинале 100%, пробег 105000, зимний пакет опций, сигнализация с автозапуском,музыка,кондиционер.Цена 730000 торг. 89127300868"
1,Avito
1,"Продам красивую, мягкую балаклаву 🐰1300р. На девочку больше 10 лет."
1,"Продаётся квартира в трёхквартирном доме, 73 м², вход отдельный.
Все удобства имеются: газ, горячая и холодная вода, санузел, хоз. постройки, канализация, баня, гараж, приусадебный участок.

Звонить после 17:00 (в будние дни), в выходные - в любое время.

Цена: 1 400 000 руб.
Телефон: +79127328566 (Елена)
Из мебели в доме остаётся: кухонный гарнитур, газовая плита, сан.узел.
Торг возможен."
1,"Продам ресивер телекарта EVO 01, без смарт-карты. В хорошем состоянии.
Цена: 1 300р
Также продам спутниковую антенну телекарта (+600р)
Телефон для связи: +79127328566 (Елена)"
1,"Цифровой спутниковый приемкик MPEG 2 |DVBS EVO O1 Поддержка формата MPEG 2 0 системы условного достула Солах Мкогофункциональный разьем SGART Автоматическов обновлекие программного обеслеченив через спутник IOTAI = Злектронная обеслечекий возсомнюст оефкэв програмка обковлекия аBa лередач пропраммного Удобкое мекю пользователя Яркий цифровой дисплей для отображения номера какала {в рабочем режиме или времеки (в режиме ожидания Возможность использования внешкего USB носителя для записи V воспроизведения передач, просмотра изображений и проигрывания музыки Поддержка протокола DiSeqC 1.О 1.3 USAIS"
1,"Анон. Куплю комбинезон зимний  на девочку, на 2-3 года. Вотсап 89127393576"
1,"Куплю бампер на ваз 2112, цвет снежная королева"
1,Продам усилитель урал булава 4.70. 4000₽ анон.
1,"В ООО ""Малмыжский маслозавод"" требуется рабочая в цех. тел.2-61-54"
1,Продам новую вязаную тунику 44-48 800 руб
1,"❗ВАКАНСИЯ  в кафе ВОСХОД ❗
требуется ПОВАР

звоните или присылайте резюме на whatsapp 8919-520-7319"
1,"ВАКАНСия 8 МАЛМыЖе КАФЕ восход"" ТрEвуется повАр звоните или присылайте резюме на whatsabb 8919-520-7319"
1,"❗ВАКАНСИЯ  в кафе ВОСХОД ❗
требуется специалист-бухгалтер.

звоните или присылайте резюме на whatsapp 8919-520-7319"
1,ВАКАНСия 8 МАЛМыЖе Требуется специАлист БУХГАЛТЕр КАФЕ восход звоните или присылайте резюме на whatsabb 8919-520-7319
1,"Доброго времени суток. Возник такой вопрос , давно ли улица Большая в деревне Пахотная вышла из состава Калининского сельского поселения . Я это к чему, просто все улицы выше указанной деревни расчищены от снега , а улица Большая будучи центральной нет. Как это объяснить?"
1,Куплю дверь на душевую кабину.89127008413
1,0
1,Куплю старые оконные рамы
0,"Чей пес?Увязался за мной с ул.Чернышевскогого,дошел со мной до ул.Победы.Покормила,напоила,собака очень голодная,смела все что дала.Он с ошейником и карабином бегает."
1,"Анон. Продается новый корсетный пояс, 3800 руб. Тел 89127008423"
1,"Продам 1800 р, размер 98-104, номер ват сап 89091442950"
1,Sy REDMI NOTE 9 48MP QUAD CAMERA
1,"Здравствуйте. Дорогие парикмахеры, кто может пораньше утром сделать несложную укладку на свадьбу? Анон"
1,Продам домашнее яйцо 90₽ за десяток. 89123328809 Юлия
0,"🎄🎄🎄ДОРОГИЕ ДРУЗЬЯ, ПРИГЛАШАЕМ ВСЕХ К НАМ ОТМЕТИТЬ СТАРЫЙ НОВЫЙ ГОД!!!🎄🎄🎄 
в пятницу 14 января с 18-00

Старый Новый год - это  замечательная возможность реализовать идеи, несбывшиеся в новогоднюю ночь, это отличный  повод собраться с семьей и  друзьями за праздничным столом! 
 
💥ДАВАЙТЕ ВМЕСТЕ С НАМИ ПРОВОДИМ 2021 ГОД💥 
 
🍸🍸🍸💃💃💃🎉🎉🎉 
РЕЗЕРВ СТОЛОВ: 8919-520-7319, 8999-162-9235💥💥💥"
0,"Tockoa Старый Новый год IяTIILK 14Явкря НАЧчАлов 1B-OО вечера ведущая Ольга Машковцева праздничная програтта 8 кафе ""BOGKO1' предварIтельноE SPOKIPOBAIIE 8919-520-7319, 8999-162-9235"
1,"oll Tele2 LTE 23:41 '` 8 % Запись Обо всем гМалмыж 9 янв в 17:15 Продам кровать двухспальную 200/160 сматрацем( почти новый) БОООр, фото скину в личку самовывоз 1 2,9К 4 коммечтария Сначала старые Ответить Ваш комментарий 88 Новости Сервисы Мессенджер Клипы Профиль"
1,Сложное окрашивание 89123307727
1,"Продам, новый, 1800 рублей, размер 98-104, номер ват сап 89091442950"
1,S REDMI NOTE 9 48МP QUAD CAMERA
1,Продам мебель в комнату. Цена договорная.
1,"12 января исполнилось 103 года со дня рождения прославленного музыканта Соломона Борисовича Сахара (1919–2007). 
 
Соломон Сахар родился в г. Тарту (Эстония). В 1938 г. окончил Пражскую консерваторию им. О. Шевчика по классу скрипки и дирижирования. В 1940 г. сослан в г. Малмыж Кировской области, в 1944 г. переехал в Киров. С августа 1944 г. — руководитель ансамбля концертно-эстрадного бюро. С 1948 г. работал в ресторане «Россия», с 1956 г. назначен директором и художественным руководителем ансамбля песни и пляски «Трудовые резервы».

В 1967–1992 гг. — художественный руководитель музыкального ансамбля Кировской филармонии. Режиссёр праздничных сводных концертов в г. Кирове, концертных массовых программ на стадионах области. С его именем связаны прекрасные вечера отдыха кировчан. Заслуженный работник культуры РСФСР (1966), почётный гражданин г. Кирова (1999)."
1,"Продам коляску 2 в 1
В комплекте все есть 
Цена 4500"
1,Un^ 5
1,Сложное окрашивание 89123307727
1,"Зарезал знакомого по пьянке

11 января в селе Калинино Малмыжского района 40-летний местный житель пришел в гости к 40-летнему знакомому. Мужчины употребляли спиртные напитки. В ходе употребления алкоголя ближе к вечеру между ними произошел конфликт. В результате ссоры хозяин дома схватил нож и нанес своему гостю несколько ударов по телу.

После произошедшего потерпевшего госпитализировали. Несмотря на помощь медиков, он скончался.

В отношении подозреваемого возбуждено уголовное дело. Мужчина  задержан, решается вопрос об избрании в отношении него меры пресечения в виде заключения под стражу.

Следователи проводят комплекс следственных действий, направленных на установление всех обстоятельств произошедшего, выясняются мотивы преступления. Расследование продолжается."
1,Переправа через вятку на гоньбе работает нет?
1,"Добрый день! Куплю детскую кроватку, не дорого. Фото можно пожалуйста оставить в комментариях. Анонимно пожалуйста!"
1,Куплю мотор от минска .
1,"В кафе ""Все свои"" требуется повар. Справки по телефону 89005222373"
1,"Сегодня Четверг, 13 Января 2022 года. Гороскоп:
  ♈ Овны.
        Постарайтесь рассмотреть масштабную картину, не погрязая в деталях. Очень легко за мелочами забыть о главном. Пусть ими займется кто-то другой - до поры до времени.    
  ♉ Тельцы.
        Сегодня Ваш эмоциональный интеллект будет на пике, так что самое время задавать наводящие вопросы и делиться глубинными переживаниями. Перемены будут поистине драматическими.    
  ♊ Близнецы.
        В Вашей жизни происходит слишком много всего, но Вы совсем не против. Поначалу это может пугать, но как только процесс пойдет, Вы найдете себя в нем.    
  ♋ Раки.
        Нечто, что со стороны может казаться мелочью, буквально выведет Вас из себя с самого утра. Ничего страшного! Иногда наорать на людей просто необходимо.    
  ♌ Львы.
        Некто в норме не очень интересный произведет на Вас сильное впечатление. Но свои новые чувства стоит выразить без лишнего ажиотажа. Все только к лучшему.    
  ♍ Девы.
        Сегодня Вы соображаете настолько хорошо, что другие люди могут даже испугаться. Ваши ""поспешные суждения"" будут поразительно глубокими и точными.    
  ♎ Весы.
        Ваш взгляд на вещи будет отличаться свежестью. Пользуйтесь шансом показать людям, что все не так просто, как они хотели бы надеяться.    
  ♏ Скорпионы.
        Сейчас Вас легко втянуть в сомнительные начинания, но последнее слово в любом случае за Вами. Сделайте ставку на здоровый скептицизм.    
  ♐ Стрельцы.
        Вы и рады бы уже взяться за новый проект, но близкому человеку нужно еще кое-что проговорить. С другой стороны, Вы можете понемногу начинать в одиночку.    
  ♑ Козероги.
        Сейчас просто идеальное время для того, чтобы отбросить старые мысли. Вам как никогда нужен свежий взгляд на вещи! В Вашу жизнь придет новый человек с идеями, от которых Вы когда-то отказались.    
  ♒ Водолеи.
        В воздухе пахнет романтикой. Кипучая энергия поможет показать миру Вашу лучшую сторону и понравиться людям. Вечер обещает быть жарким.    
  ♓ Рыбы. 
        Прилив творческой энергии поможет справиться с текущими проблемами. Если что-то пошло не так в любви, на работе, со смыслом жизни в целом, Вы это уладите."
1,"Вот так праздновали юбилей города Малмыжа, когда ему исполнилось 400 лет!"
1,4 Е МАлмыж Б| цалныка 4о0 Дорогие BAC праздником
1,"Районный Центр культуры и досуга ПРиглАШAет BCEX 16+ 14 января Ha новогодний мюзикл для взрослых ""СКАЗКИ ШАХЕРЕзАдь"" Bac ждет встреча с жарким Дедом Морозом , обворожительной Снегурочкой_ экстравагантным султаном и другими персонажами . Яркие впечатления C вами останутся на долго!!! НАЧАЛО : 18.00 Ч. Цена билета : 1БО p."
0,Здесь МоГлА ББ Быть BAША PEKЛAМA К. Малевич
1,"Приближается престольный праздник Святаго Богоявления (Крещение Господне).

Крещение Господа Бога и Спаса нашего Иисуса Христа - один из важнейших христианских праздников. В этот день христиане всего мира вспоминают евангельское событие — крещение Иисуса Христа в реке Иордан.
Второе название, Богоявление, дано празднику в память о чуде, которое произошло во время крещения. На Христа с небес сошел Дух Святой в облике голубя, и глас с неба назвал его Сыном. Евангелист Лука пишет об этом:» Отверзлось небо, и Дух Святый нисшел на Него в телесном виде, как голубь, и был глас с небес, глаголющий: Ты Сын Мой Возлюбленный; в Тебе Мое благоволение! « Так была явлена в видимых и доступных для человека образах Святая Троица: голос - Бог Отец, голубь - Бог Дух Святой, Иисус Христос - Бог Сын. И было засвидетельствовано, что Иисус не только Сын Человеческий, но и Сын Божий.

На праздник Крещения Господня (19 января) и накануне — в Крещенский сочельник (18 января) совершается великое освящение воды в память о Богоявлении на реке Иордан.
В последнее десятилетие повсеместно стали распространяться купания в проруби. Это действо не является непременным атрибутом праздника Крещения. Церковный устав этого специально не предписывает. Погружение - сложившаяся благочестивая народная традиция.
Ведь главное назначение святой воды — пить ее понемногу, окроплять свое жилье, святая вода должна содействовать нашей духовной жизни. Вот это важно, а не принятие душа в день Крещения или непременное погружение в ледяную прорубь.
К сожалению, зачастую люди и без молитвы, и в нетрезвом состоянии, и даже с нецензурными криками погружаются в ледяную воду. Не вспоминая о Господе Иисусе Христе, великий церковный праздник превратили в развлечение и повод для греха.
Людям, которые не ходят в храм, не исповедуются и не причащаются, никакой духовной пользы от купания в проруби не будет. Многие из тех, кто традиционно погружается в прорубь на Крещение Господне, говорят потом, что по выходе из холодной воды, они испытали облегчение и эйфорию: «Будто заново родился, все грехи в проруби оставил». Этому состоянию есть медицинское объяснение. Ничего общего с духовностью это состояние не имеет. Не нужно этим убаюкивать свою христианскую совесть. Грехи отпускаются человеку в Таинстве Исповеди, и то при глубоком, сокрушенном и покаянном чувстве, когда человек изо всех сил покаялся перед Богом и начал вести борьбу с грехом. Нужно подходить осознанно к подобным процедурам, беречь свое здоровье и не рисковать им.
Но если человек решился в первые окунутся или погружается в прорубь в день Крещения в очередной раз, то пусть это будет для него символом обновления. Да будет принятое погружение новым стимулом следования за Спасителем на всех путях своей жизни.

В Богоявленском соборе города Малмыж продут Богослужения:
18 января( вторник) Крещенский сочельник.
07.00 – Часы. Божественная Литургия.
10.00 - Крестный ход на р. Шошма .Освящение купели.
15.00 – Всенощное бдение.
19 января (среда) Святое Богоявление. Крещение Господне.
06.30 -освящение воды во дворе храма.
08.00 -Божественная Литургия. освящение воды в храме.
10.30- освящение воды. с. М- малмыж в часовне.
12.30- освящение воды. с. Савали в храме.
13.30- освящение воды ( на источнике близ с. Гоньба)

Настоятель Богоявленского собора г. Малмыжа иерей Михаил Кудряшов"
